,Mouse,Amplitude,Day,TimeBin,SleepState,Proportion,Sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,0.0,wake,46.33333333333333,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,0.0,rem,2.833333333333333,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,1.0,nrem,57.99999999999999,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,1.0,wake,33.5,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,1.0,rem,8.5,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,2.0,nrem,68.5,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,2.0,wake,17.0,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,2.0,rem,14.499999999999998,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,3.0,wake,53.833333333333336,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,3.0,nrem,42.833333333333336,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,3.0,rem,3.3333333333333335,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,4.0,nrem,73.83333333333333,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,4.0,wake,15.833333333333332,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,4.0,rem,10.333333333333334,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,5.0,nrem,48.333333333333336,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,5.0,wake,44.5,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,5.0,rem,7.166666666666667,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,6.0,nrem,54.0,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,6.0,wake,40.166666666666664,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,6.0,rem,5.833333333333333,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,7.0,wake,73.33333333333333,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,7.0,nrem,24.166666666666668,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,7.0,rem,2.5,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,8.0,wake,100.0,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,8.0,nrem,0.0,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,8.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,9.0,wake,100.0,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,9.0,nrem,0.0,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,9.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,10.0,wake,99.83333333333333,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,10.0,nrem,0.16666666666666669,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,10.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,11.0,wake,100.0,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,11.0,nrem,0.0,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,11.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,12.0,nrem,59.66666666666667,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,12.0,wake,36.666666666666664,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,12.0,rem,3.6666666666666665,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,13.0,wake,86.83333333333333,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,13.0,nrem,13.0,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,13.0,rem,0.16666666666666669,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,14.0,wake,48.0,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,14.0,nrem,46.833333333333336,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,14.0,rem,5.166666666666667,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,15.0,nrem,68.5,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,15.0,wake,24.166666666666668,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,15.0,rem,7.333333333333333,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,16.0,wake,53.0,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,16.0,nrem,43.166666666666664,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,16.0,rem,3.833333333333333,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,17.0,wake,71.66666666666667,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,17.0,nrem,28.166666666666668,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,17.0,rem,0.16666666666666669,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,18.0,wake,99.66666666666667,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,18.0,nrem,0.33333333333333337,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,18.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,19.0,wake,100.0,wake
1,Ca_EEG2-3,1.5mA,PostNeutral,19.0,nrem,0.0,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,19.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,20.0,nrem,81.66666666666667,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,20.0,wake,10.0,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,20.0,rem,8.333333333333332,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,21.0,nrem,55.833333333333336,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,21.0,wake,36.333333333333336,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,21.0,rem,7.833333333333334,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,22.0,nrem,57.333333333333336,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,22.0,wake,37.333333333333336,wake
2,Ca_EEG2-3,1.5mA,PostNeutral,22.0,rem,5.333333333333334,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,23.0,nrem,80.0,sleep
1,Ca_EEG2-3,1.5mA,PostNeutral,23.0,rem,11.0,sleep
2,Ca_EEG2-3,1.5mA,PostNeutral,23.0,wake,9.0,wake
0,Ca_EEG2-3,1.5mA,PostAversive,0.0,wake,52.666666666666664,wake
1,Ca_EEG2-3,1.5mA,PostAversive,0.0,nrem,46.666666666666664,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,0.0,rem,0.6666666666666667,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,1.0,wake,47.66666666666667,wake
1,Ca_EEG2-3,1.5mA,PostAversive,1.0,nrem,46.833333333333336,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,1.0,rem,5.5,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,2.0,nrem,64.83333333333333,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,2.0,wake,27.333333333333332,wake
2,Ca_EEG2-3,1.5mA,PostAversive,2.0,rem,7.833333333333334,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,3.0,nrem,56.666666666666664,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,3.0,wake,33.5,wake
2,Ca_EEG2-3,1.5mA,PostAversive,3.0,rem,9.833333333333332,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,4.0,nrem,65.66666666666666,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,4.0,wake,23.5,wake
2,Ca_EEG2-3,1.5mA,PostAversive,4.0,rem,10.833333333333334,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,5.0,wake,54.0,wake
1,Ca_EEG2-3,1.5mA,PostAversive,5.0,nrem,40.666666666666664,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,5.0,rem,5.333333333333334,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,6.0,nrem,53.833333333333336,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,6.0,wake,37.5,wake
2,Ca_EEG2-3,1.5mA,PostAversive,6.0,rem,8.666666666666668,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,7.0,nrem,61.33333333333333,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,7.0,wake,29.166666666666668,wake
2,Ca_EEG2-3,1.5mA,PostAversive,7.0,rem,9.5,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,8.0,wake,72.33333333333334,wake
1,Ca_EEG2-3,1.5mA,PostAversive,8.0,nrem,24.833333333333332,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,8.0,rem,2.833333333333333,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,9.0,wake,59.833333333333336,wake
1,Ca_EEG2-3,1.5mA,PostAversive,9.0,nrem,35.333333333333336,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,9.0,rem,4.833333333333333,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,10.0,wake,75.0,wake
1,Ca_EEG2-3,1.5mA,PostAversive,10.0,nrem,23.5,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,10.0,rem,1.5,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,11.0,wake,100.0,wake
1,Ca_EEG2-3,1.5mA,PostAversive,11.0,nrem,0.0,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,11.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,12.0,wake,55.00000000000001,wake
1,Ca_EEG2-3,1.5mA,PostAversive,12.0,nrem,41.5,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,12.0,rem,3.5000000000000004,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,13.0,nrem,57.166666666666664,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,13.0,wake,37.166666666666664,wake
2,Ca_EEG2-3,1.5mA,PostAversive,13.0,rem,5.666666666666666,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,14.0,nrem,48.16666666666667,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,14.0,wake,45.33333333333333,wake
2,Ca_EEG2-3,1.5mA,PostAversive,14.0,rem,6.5,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,15.0,nrem,50.16666666666667,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,15.0,wake,44.666666666666664,wake
2,Ca_EEG2-3,1.5mA,PostAversive,15.0,rem,5.166666666666667,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,16.0,wake,49.166666666666664,wake
1,Ca_EEG2-3,1.5mA,PostAversive,16.0,nrem,48.16666666666667,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,16.0,rem,2.666666666666667,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,17.0,nrem,59.166666666666664,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,17.0,wake,36.333333333333336,wake
2,Ca_EEG2-3,1.5mA,PostAversive,17.0,rem,4.5,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,18.0,wake,65.16666666666666,wake
1,Ca_EEG2-3,1.5mA,PostAversive,18.0,nrem,30.666666666666664,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,18.0,rem,4.166666666666666,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,19.0,wake,83.66666666666667,wake
1,Ca_EEG2-3,1.5mA,PostAversive,19.0,nrem,16.166666666666664,sleep
2,Ca_EEG2-3,1.5mA,PostAversive,19.0,rem,0.16666666666666669,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,20.0,nrem,69.0,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,20.0,wake,16.833333333333332,wake
2,Ca_EEG2-3,1.5mA,PostAversive,20.0,rem,14.166666666666666,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,21.0,nrem,60.83333333333333,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,21.0,wake,31.5,wake
2,Ca_EEG2-3,1.5mA,PostAversive,21.0,rem,7.666666666666666,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,22.0,nrem,51.0,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,22.0,wake,42.5,wake
2,Ca_EEG2-3,1.5mA,PostAversive,22.0,rem,6.5,sleep
0,Ca_EEG2-3,1.5mA,PostAversive,23.0,nrem,68.89352818371609,sleep
1,Ca_EEG2-3,1.5mA,PostAversive,23.0,wake,25.260960334029225,wake
2,Ca_EEG2-3,1.5mA,PostAversive,23.0,rem,5.845511482254697,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,0.0,wake,67.16666666666666,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,0.0,nrem,27.333333333333332,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,0.0,rem,5.5,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,1.0,nrem,65.83333333333333,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,1.0,wake,29.333333333333332,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,1.0,rem,4.833333333333333,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,2.0,wake,61.35531135531136,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,2.0,nrem,32.967032967032964,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,2.0,rem,5.677655677655678,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,3.0,wake,48.93238434163701,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,3.0,nrem,45.37366548042704,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,3.0,rem,5.6939501779359425,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,4.0,nrem,68.33333333333333,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,4.0,wake,17.833333333333336,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,4.0,rem,13.833333333333334,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,5.0,wake,62.5,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,5.0,nrem,35.66666666666667,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,5.0,rem,1.8333333333333333,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,6.0,nrem,66.83333333333333,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,6.0,wake,25.0,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,6.0,rem,8.166666666666666,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,7.0,nrem,51.33333333333333,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,7.0,wake,39.5,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,7.0,rem,9.166666666666666,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,8.0,wake,56.49999999999999,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,8.0,nrem,38.666666666666664,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,8.0,rem,4.833333333333333,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,9.0,wake,85.5,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,9.0,nrem,13.166666666666666,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,9.0,rem,1.3333333333333335,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,10.0,wake,69.33333333333334,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,10.0,nrem,29.166666666666668,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,10.0,rem,1.5,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,11.0,wake,83.83333333333334,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,11.0,nrem,16.0,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,11.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,12.0,wake,96.33333333333334,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,12.0,nrem,3.5000000000000004,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,12.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,13.0,wake,92.5,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,13.0,nrem,7.5,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,13.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,14.0,wake,71.5,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,14.0,nrem,26.333333333333332,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,14.0,rem,2.166666666666667,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,15.0,wake,89.0,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,15.0,nrem,10.5,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,15.0,rem,0.5,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,16.0,wake,100.0,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,16.0,nrem,0.0,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,16.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,17.0,nrem,70.83333333333334,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,17.0,wake,22.666666666666664,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,17.0,rem,6.5,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,18.0,nrem,55.833333333333336,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,18.0,wake,38.666666666666664,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,18.0,rem,5.5,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,19.0,wake,66.66666666666666,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,19.0,nrem,32.5,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,19.0,rem,0.8333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,20.0,wake,48.66666666666667,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,20.0,nrem,46.0,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,20.0,rem,5.333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,21.0,nrem,72.5,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,21.0,wake,16.333333333333332,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,21.0,rem,11.166666666666666,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,22.0,nrem,55.833333333333336,sleep
1,Ca_EEG3-1,0.25mA,PreNeutral,22.0,wake,34.833333333333336,wake
2,Ca_EEG3-1,0.25mA,PreNeutral,22.0,rem,9.333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PreNeutral,23.0,wake,53.48837209302325,wake
1,Ca_EEG3-1,0.25mA,PreNeutral,23.0,nrem,42.32558139534884,sleep
2,Ca_EEG3-1,0.25mA,PreNeutral,23.0,rem,4.186046511627907,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,0.0,nrem,52.83333333333333,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,0.0,wake,44.83333333333333,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,0.0,rem,2.3333333333333335,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,1.0,nrem,71.83333333333334,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,1.0,wake,15.833333333333332,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,1.0,rem,12.333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,2.0,wake,65.5,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,2.0,nrem,30.5,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,2.0,rem,4.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,3.0,nrem,68.33333333333333,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,3.0,wake,21.0,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,3.0,rem,10.666666666666668,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,4.0,wake,61.83333333333333,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,4.0,nrem,34.333333333333336,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,4.0,rem,3.833333333333333,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,5.0,nrem,54.166666666666664,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,5.0,wake,38.0,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,5.0,rem,7.833333333333334,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,6.0,wake,64.16666666666667,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,6.0,nrem,30.5,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,6.0,rem,5.333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,7.0,nrem,52.666666666666664,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,7.0,wake,42.0,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,7.0,rem,5.333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,8.0,nrem,52.5,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,8.0,wake,41.0,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,8.0,rem,6.5,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,9.0,wake,83.16666666666667,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,9.0,nrem,15.666666666666668,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,9.0,rem,1.1666666666666667,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,10.0,wake,93.16666666666666,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,10.0,nrem,6.833333333333333,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,10.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,11.0,wake,95.0,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,11.0,nrem,4.833333333333333,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,11.0,rem,0.16666666666666669,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,12.0,wake,99.83333333333333,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,12.0,nrem,0.16666666666666669,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,12.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,13.0,wake,76.0,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,13.0,nrem,24.0,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,13.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,14.0,wake,90.33333333333333,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,14.0,nrem,9.666666666666666,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,14.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,15.0,wake,74.33333333333333,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,15.0,nrem,23.666666666666668,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,15.0,rem,2.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,16.0,nrem,67.16666666666666,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,16.0,wake,20.833333333333336,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,16.0,rem,12.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,17.0,nrem,62.66666666666667,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,17.0,wake,32.5,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,17.0,rem,4.833333333333333,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,18.0,nrem,58.5,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,18.0,wake,37.166666666666664,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,18.0,rem,4.333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,19.0,wake,68.0,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,19.0,nrem,29.166666666666668,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,19.0,rem,2.833333333333333,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,20.0,wake,99.16666666666667,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,20.0,nrem,0.8333333333333334,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,20.0,rem,0.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,21.0,nrem,58.333333333333336,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,21.0,wake,37.666666666666664,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,21.0,rem,4.0,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,22.0,nrem,61.83333333333333,sleep
1,Ca_EEG3-1,0.25mA,PostNeutral,22.0,wake,28.499999999999996,wake
2,Ca_EEG3-1,0.25mA,PostNeutral,22.0,rem,9.666666666666666,sleep
0,Ca_EEG3-1,0.25mA,PostNeutral,23.0,wake,80.66666666666666,wake
1,Ca_EEG3-1,0.25mA,PostNeutral,23.0,nrem,18.833333333333332,sleep
2,Ca_EEG3-1,0.25mA,PostNeutral,23.0,rem,0.5,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,0.0,wake,68.16666666666666,wake
1,Ca_EEG3-1,0.25mA,PostAversive,0.0,nrem,29.5,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,0.0,rem,2.3333333333333335,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,1.0,nrem,56.166666666666664,sleep
1,Ca_EEG3-1,0.25mA,PostAversive,1.0,wake,35.0,wake
2,Ca_EEG3-1,0.25mA,PostAversive,1.0,rem,8.833333333333334,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,2.0,nrem,68.83333333333333,sleep
1,Ca_EEG3-1,0.25mA,PostAversive,2.0,wake,18.0,wake
2,Ca_EEG3-1,0.25mA,PostAversive,2.0,rem,13.166666666666666,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,3.0,wake,58.833333333333336,wake
1,Ca_EEG3-1,0.25mA,PostAversive,3.0,nrem,38.166666666666664,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,3.0,rem,3.0,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,4.0,wake,49.5,wake
1,Ca_EEG3-1,0.25mA,PostAversive,4.0,nrem,47.5,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,4.0,rem,3.0,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,5.0,wake,58.833333333333336,wake
1,Ca_EEG3-1,0.25mA,PostAversive,5.0,nrem,37.5,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,5.0,rem,3.6666666666666665,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,6.0,nrem,58.666666666666664,sleep
1,Ca_EEG3-1,0.25mA,PostAversive,6.0,wake,29.833333333333336,wake
2,Ca_EEG3-1,0.25mA,PostAversive,6.0,rem,11.5,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,7.0,wake,81.0,wake
1,Ca_EEG3-1,0.25mA,PostAversive,7.0,nrem,17.166666666666668,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,7.0,rem,1.8333333333333333,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,8.0,nrem,53.666666666666664,sleep
1,Ca_EEG3-1,0.25mA,PostAversive,8.0,wake,38.166666666666664,wake
2,Ca_EEG3-1,0.25mA,PostAversive,8.0,rem,8.166666666666666,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,9.0,wake,63.66666666666667,wake
1,Ca_EEG3-1,0.25mA,PostAversive,9.0,nrem,31.5,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,9.0,rem,4.833333333333333,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,10.0,wake,75.0,wake
1,Ca_EEG3-1,0.25mA,PostAversive,10.0,nrem,24.166666666666668,sleep
2,Ca_EEG3-1,0.25mA,PostAversive,10.0,rem,0.8333333333333334,sleep
0,Ca_EEG3-1,0.25mA,PostAversive,11.0,wake,81.0,wake
